interval_begin,price_gen_energy,price_gen_lower_reg,price_gen_raise_reg
2021-08-16 06:30:00+10:00,52.2938,20.9,13.35
2021-08-16 06:35:00+10:00,71.0503,14.0,29.9701
2021-08-16 06:40:00+10:00,75.3889,13.6111,30.95
2021-08-16 06:45:00+10:00,78.9868,13.5,32.0
2021-08-16 06:50:00+10:00,79.4818,20.9,30.0
2021-08-16 06:55:00+10:00,78.9508,20.9,30.0
2021-08-16 07:00:00+10:00,79.3566,20.9,33.46
2021-08-16 07:05:00+10:00,78.5441,17.3887,24.9
2021-08-16 07:10:00+10:00,78.122,20.9,42.704
2021-08-16 07:15:00+10:00,78.1173,14.6627,33.46
2021-08-16 07:20:00+10:00,77.9365,20.9,33.73
2021-08-16 07:25:00+10:00,70.2873,20.9,32.0
2021-08-16 07:30:00+10:00,71.0012,14.0,32.0
2021-08-16 07:35:00+10:00,71.3508,11.5273,25.27
2021-08-16 07:40:00+10:00,72.0692,13.5,30.0
2021-08-16 07:45:00+10:00,72.0648,14.0,26.46
2021-08-16 07:50:00+10:00,71.44,20.9,33.2264
2021-08-16 07:55:00+10:00,71.44,24.99,31.66
2021-08-16 08:00:00+10:00,71.8658,24.99,28.8155
2021-08-16 08:05:00+10:00,71.44,21.34,29.1277
2021-08-16 08:10:00+10:00,73.8995,24.99,24.9
2021-08-16 08:15:00+10:00,72.4936,16.5064,18.4
2021-08-16 08:20:00+10:00,70.0,20.9,11.68
2021-08-16 08:25:00+10:00,70.0,20.9,10.0
2021-08-16 08:30:00+10:00,70.53,45.55,17.79
2021-08-16 08:35:00+10:00,71.44,25.1,13.35
2021-08-16 08:40:00+10:00,92.44,20.9,16.44
2021-08-16 08:45:00+10:00,71.44,20.9,18.6628
2021-08-16 08:50:00+10:00,70.0,20.9,12.75
2021-08-16 08:55:00+10:00,67.79,24.99,15.0
2021-08-16 09:00:00+10:00,56.21,20.81,20.68
2021-08-16 09:05:00+10:00,21.5212,20.9,17.8956
2021-08-16 09:10:00+10:00,34.603,15.0,30.3
2021-08-16 09:15:00+10:00,56.21,18.8662,17.62
2021-08-16 09:20:00+10:00,12.9914,18.97,14.6163
2021-08-16 09:25:00+10:00,10.6329,18.99,14.7419
2021-08-16 09:30:00+10:00,-29.7273,40.2001,11.0
2021-08-16 09:35:00+10:00,-31.0492,40.89,10.0
2021-08-16 09:40:00+10:00,-6.11865,33.04,13.35
2021-08-16 09:45:00+10:00,-13.6506,28.71,9.65
2021-08-16 09:50:00+10:00,3.59645,20.9,9.99
2021-08-16 09:55:00+10:00,1.25464,18.97,17.79
2021-08-16 10:00:00+10:00,10.2005,15.0,12.75
2021-08-16 10:05:00+10:00,11.3343,14.99,11.68
2021-08-16 10:10:00+10:00,79.09,13.69,9.65
2021-08-16 10:15:00+10:00,10.5078,11.8698,7.97909
2021-08-16 10:20:00+10:00,10.2441,13.79,7.87
2021-08-16 10:25:00+10:00,2.35731,15.0,7.87
2021-08-16 10:30:00+10:00,10.0916,11.915,10.2541
2021-08-16 10:35:00+10:00,9.82285,10.6,7.87
2021-08-16 10:40:00+10:00,3.94411,10.49,7.87
2021-08-16 10:45:00+10:00,31.4342,14.99,7.87
2021-08-16 10:50:00+10:00,27.2421,10.6,7.87
2021-08-16 10:55:00+10:00,-1.797,10.6,7.87
2021-08-16 11:00:00+10:00,-25.1121,12.38,7.87
2021-08-16 11:05:00+10:00,-8.19247,18.99,23.72
2021-08-16 11:10:00+10:00,-11.528,20.9,20.68
2021-08-16 11:15:00+10:00,-35.6265,46.73,11.68
2021-08-16 11:20:00+10:00,-35.2655,30.13,12.67
2021-08-16 11:25:00+10:00,-11.4687,20.0891,20.68
2021-08-16 11:30:00+10:00,-20.3374,27.82,14.0495
2021-08-16 11:35:00+10:00,0.02156,13.69,11.68
2021-08-16 11:40:00+10:00,-19.1353,13.1575,10.0
2021-08-16 11:45:00+10:00,-25.5436,13.1069,11.68
2021-08-16 11:50:00+10:00,-25.1472,13.32,10.0
2021-08-16 11:55:00+10:00,-27.2581,10.49,11.0
2021-08-16 12:00:00+10:00,0.00016,10.49,10.0
2021-08-16 12:05:00+10:00,-19.4153,8.26,10.0
2021-08-16 12:10:00+10:00,0.00015,7.65,10.0
2021-08-16 12:15:00+10:00,-0.49323,6.0,11.0
2021-08-16 12:20:00+10:00,-1.35467,10.49,11.0
2021-08-16 12:25:00+10:00,0.00015,7.49,11.68
2021-08-16 12:30:00+10:00,9.44684,8.3,13.9996
2021-08-16 12:35:00+10:00,6.92021,6.0,8.6824
2021-08-16 12:40:00+10:00,0.54206,8.4151,5.74
2021-08-16 12:45:00+10:00,9.10361,7.65,10.9222
2021-08-16 12:50:00+10:00,0.00014,5.95,5.83
2021-08-16 12:55:00+10:00,-24.5154,12.92,10.0
2021-08-16 13:00:00+10:00,10.6375,8.22,11.68
2021-08-16 13:05:00+10:00,-24.8019,8.22,7.87
2021-08-16 13:10:00+10:00,-23.2134,7.25667,8.86239
2021-08-16 13:15:00+10:00,-28.9533,10.49,12.67
2021-08-16 13:20:00+10:00,-29.7008,7.65,11.68
2021-08-16 13:25:00+10:00,-28.6237,7.25667,12.4213
2021-08-16 13:30:00+10:00,-23.1742,10.49,11.0
2021-08-16 13:35:00+10:00,-30.2424,7.90583,12.67
2021-08-16 13:40:00+10:00,-24.3725,7.73,12.67
2021-08-16 13:45:00+10:00,-36.1136,7.73,12.67
2021-08-16 13:50:00+10:00,-30.9173,7.49,12.67
2021-08-16 13:55:00+10:00,-30.9146,7.49,9.99
2021-08-16 14:00:00+10:00,-25.4507,7.49,11.68
2021-08-16 14:05:00+10:00,-27.0815,7.49,11.68
2021-08-16 14:10:00+10:00,-23.3961,6.97167,12.67
2021-08-16 14:15:00+10:00,-24.4942,6.0,12.67
2021-08-16 14:20:00+10:00,-21.0867,7.49,10.0
2021-08-16 14:25:00+10:00,-25.2625,7.29667,11.4999
2021-08-16 14:30:00+10:00,-28.3752,6.0,12.67
2021-08-16 14:35:00+10:00,-31.6334,7.49,21.8172
2021-08-16 14:40:00+10:00,-31.6309,5.95,20.68
2021-08-16 14:45:00+10:00,-36.9004,10.49,12.5
2021-08-16 14:50:00+10:00,-1.5714,5.95,20.68
2021-08-16 14:55:00+10:00,-23.6886,5.95,17.79
2021-08-16 15:00:00+10:00,-21.0011,10.6,13.35
2021-08-16 15:05:00+10:00,-29.3543,10.6,24.4102
2021-08-16 15:10:00+10:00,-36.1193,10.6,17.79
2021-08-16 15:15:00+10:00,-36.5028,10.6,27.6301
2021-08-16 15:20:00+10:00,-36.1123,10.6,12.67
2021-08-16 15:25:00+10:00,-30.7941,10.6,12.67
2021-08-16 15:30:00+10:00,-35.5369,10.6,14.73
2021-08-16 15:35:00+10:00,31.4708,10.6,14.09
2021-08-16 15:40:00+10:00,5.21219,11.3475,17.79
2021-08-16 15:45:00+10:00,-30.9617,10.6,20.68
2021-08-16 15:50:00+10:00,34.7628,10.6,11.68
2021-08-16 15:55:00+10:00,-0.72534,10.6,14.73
2021-08-16 16:00:00+10:00,-3.1,13.69,17.79
2021-08-16 16:05:00+10:00,-37.4745,11.01,23.72
2021-08-16 16:10:00+10:00,-0.74891,10.8275,11.0
2021-08-16 16:15:00+10:00,0.03261,10.6,11.0
2021-08-16 16:20:00+10:00,0.0,10.6,13.99
2021-08-16 16:25:00+10:00,32.5501,10.6,13.0
2021-08-16 16:30:00+10:00,17.0626,13.5,11.68
2021-08-16 16:35:00+10:00,-0.50892,10.78,12.67
2021-08-16 16:40:00+10:00,9.15122,10.78,11.68
2021-08-16 16:45:00+10:00,36.9418,10.6,13.99
2021-08-16 16:50:00+10:00,67.8578,10.6,30.0
2021-08-16 16:55:00+10:00,74.5991,13.5,32.0
2021-08-16 17:00:00+10:00,47.0388,10.6,30.35
2021-08-16 17:05:00+10:00,73.0248,10.6,33.81
2021-08-16 17:10:00+10:00,73.0117,10.6,16.7247
2021-08-16 17:15:00+10:00,74.1445,10.6,13.99
2021-08-16 17:20:00+10:00,73.6016,10.6,13.99
2021-08-16 17:25:00+10:00,88.0,10.6,13.35
2021-08-16 17:30:00+10:00,88.0,8.3,7.99
2021-08-16 17:35:00+10:00,114.294,3.78,10.98
2021-08-16 17:40:00+10:00,101.213,5.5,13.99
2021-08-16 17:45:00+10:00,99.0549,7.73,12.3209
2021-08-16 17:50:00+10:00,99.26,5.95,13.99
2021-08-16 17:55:00+10:00,115.612,5.5,15.0
2021-08-16 18:00:00+10:00,89.0,5.5,7.99
2021-08-16 18:05:00+10:00,89.0,5.5,7.99
2021-08-16 18:10:00+10:00,88.0,4.78028,7.99
2021-08-16 18:15:00+10:00,89.0,5.95,7.98
2021-08-16 18:20:00+10:00,89.0,5.95,7.98
2021-08-16 18:25:00+10:00,89.0,5.5,7.99
2021-08-16 18:30:00+10:00,108.201,7.73,7.99
2021-08-16 18:35:00+10:00,106.191,5.95,7.99
2021-08-16 18:40:00+10:00,98.5858,5.95,7.99
2021-08-16 18:45:00+10:00,73.136,7.73,7.99
2021-08-16 18:50:00+10:00,83.0501,5.95,7.98
2021-08-16 18:55:00+10:00,77.44,5.95,7.99
2021-08-16 19:00:00+10:00,89.0,5.95,7.99
2021-08-16 19:05:00+10:00,105.088,5.95,8.26
2021-08-16 19:10:00+10:00,89.0,5.95,7.99
2021-08-16 19:15:00+10:00,89.0,6.13,7.99
2021-08-16 19:20:00+10:00,88.7148,6.13,7.99
2021-08-16 19:25:00+10:00,88.9997,5.95,7.99
2021-08-16 19:30:00+10:00,99.3071,5.95,7.99
2021-08-16 19:35:00+10:00,98.0287,6.1,7.99
2021-08-16 19:40:00+10:00,88.0,5.95,7.99
2021-08-16 19:45:00+10:00,76.964,12.0,7.99
2021-08-16 19:50:00+10:00,88.0,7.73,7.99
2021-08-16 19:55:00+10:00,73.949,7.5,7.99
2021-08-16 20:00:00+10:00,86.8299,5.95,12.75
2021-08-16 20:05:00+10:00,88.0,7.73,12.75
2021-08-16 20:10:00+10:00,89.0,5.95,12.75
2021-08-16 20:15:00+10:00,76.0501,5.95,12.75
2021-08-16 20:20:00+10:00,83.05,5.95,12.75
2021-08-16 20:25:00+10:00,75.5205,7.73,12.75
2021-08-16 20:30:00+10:00,89.01,5.95,7.99
2021-08-16 20:35:00+10:00,119.438,5.95,7.99
2021-08-16 20:40:00+10:00,89.0,5.95,7.99
2021-08-16 20:45:00+10:00,86.83,5.95,7.99
2021-08-16 20:50:00+10:00,84.4433,6.1775,7.99
2021-08-16 20:55:00+10:00,77.9367,5.95,13.0
2021-08-16 21:00:00+10:00,88.0,7.73,13.0
2021-08-16 21:05:00+10:00,78.3525,10.6475,12.75
2021-08-16 21:10:00+10:00,78.7656,10.6,13.0
2021-08-16 21:15:00+10:00,78.3674,7.5,12.75
2021-08-16 21:20:00+10:00,78.778,7.5,12.75
2021-08-16 21:25:00+10:00,78.4,10.6,14.73
2021-08-16 21:30:00+10:00,76.8566,7.73,14.73
2021-08-16 21:35:00+10:00,71.44,7.21895,14.73
2021-08-16 21:40:00+10:00,71.44,5.95,18.8441
2021-08-16 21:45:00+10:00,71.44,6.435,19.6228
2021-08-16 21:50:00+10:00,54.5737,5.95,13.8
2021-08-16 21:55:00+10:00,50.141,5.95,13.8
2021-08-16 22:00:00+10:00,82.2805,6.0,20.58
2021-08-16 22:05:00+10:00,71.44,6.0,12.75
2021-08-16 22:10:00+10:00,71.44,7.73,12.75
2021-08-16 22:15:00+10:00,69.5733,5.95,12.75
2021-08-16 22:20:00+10:00,61.9969,5.95,12.75
2021-08-16 22:25:00+10:00,78.1201,10.88,12.75
2021-08-16 22:30:00+10:00,71.44,13.5,12.75
2021-08-16 22:35:00+10:00,64.5746,7.73,12.75
2021-08-16 22:40:00+10:00,56.2303,8.3,14.73
2021-08-16 22:45:00+10:00,47.8189,11.373,14.73
2021-08-16 22:50:00+10:00,52.9583,10.5,12.75
2021-08-16 22:55:00+10:00,43.3141,7.72311,7.87
2021-08-16 23:00:00+10:00,67.2237,6.0,21.9702
2021-08-16 23:05:00+10:00,71.44,6.0,15.0
2021-08-16 23:10:00+10:00,71.3036,6.0,12.75
2021-08-16 23:15:00+10:00,68.0656,10.49,15.0
2021-08-16 23:20:00+10:00,68.5963,10.49,20.68
2021-08-16 23:25:00+10:00,66.1998,7.73,18.8537
2021-08-16 23:30:00+10:00,73.2029,10.5,18.4
2021-08-16 23:35:00+10:00,71.44,10.5,20.06
2021-08-16 23:40:00+10:00,69.8191,10.49,20.68
2021-08-16 23:45:00+10:00,55.8245,10.6,18.4
2021-08-16 23:50:00+10:00,59.7353,10.6,19.6826
2021-08-16 23:55:00+10:00,54.8125,10.6,15.0
2021-08-17 00:00:00+10:00,68.1645,10.6,20.68
2021-08-17 00:05:00+10:00,68.02,10.6,18.4
2021-08-17 00:10:00+10:00,66.8275,10.6,20.315
2021-08-17 00:15:00+10:00,57.8061,10.6,20.68
2021-08-17 00:20:00+10:00,60.1241,10.6,18.4
2021-08-17 00:25:00+10:00,58.3117,10.6,18.4
2021-08-17 00:30:00+10:00,63.3336,12.0058,18.4
2021-08-17 00:35:00+10:00,53.2046,11.31,18.4
2021-08-17 00:40:00+10:00,58.3149,10.49,18.4
2021-08-17 00:45:00+10:00,58.952,10.6,18.4
2021-08-17 00:50:00+10:00,56.292,10.6,18.4
2021-08-17 00:55:00+10:00,51.5917,12.0,18.4
2021-08-17 01:00:00+10:00,56.74,13.5,12.75
2021-08-17 01:05:00+10:00,50.6707,10.49,12.75
2021-08-17 01:10:00+10:00,48.0165,10.6,12.75
2021-08-17 01:15:00+10:00,47.5233,12.5558,12.75
2021-08-17 01:20:00+10:00,46.1083,10.49,12.75
2021-08-17 01:25:00+10:00,39.0758,10.49,12.75
2021-08-17 01:30:00+10:00,47.7943,10.49,18.4
2021-08-17 01:35:00+10:00,45.5571,10.6,18.4
2021-08-17 01:40:00+10:00,45.8569,10.6,18.4
2021-08-17 01:45:00+10:00,47.1093,13.1575,18.4
2021-08-17 01:50:00+10:00,34.5949,10.78,15.0
2021-08-17 01:55:00+10:00,37.3139,10.49,20.68
2021-08-17 02:00:00+10:00,45.9398,14.0,20.68
2021-08-17 02:05:00+10:00,10.4643,10.49,18.4
2021-08-17 02:10:00+10:00,18.8475,14.0002,26.3148
2021-08-17 02:15:00+10:00,10.6824,13.69,30.0
2021-08-17 02:20:00+10:00,18.0567,14.0,18.4
2021-08-17 02:25:00+10:00,11.1239,14.0,17.79
2021-08-17 02:30:00+10:00,17.9689,14.99,29.61
2021-08-17 02:35:00+10:00,20.63,14.99,20.68
2021-08-17 02:40:00+10:00,39.1258,14.99,18.4
2021-08-17 02:45:00+10:00,10.4037,10.6,18.4
2021-08-17 02:50:00+10:00,10.5271,13.5,18.4
2021-08-17 02:55:00+10:00,10.6867,14.99,18.4
2021-08-17 03:00:00+10:00,10.7379,14.99,12.75
2021-08-17 03:05:00+10:00,10.6318,15.0,12.75
2021-08-17 03:10:00+10:00,10.7395,14.03,12.67
2021-08-17 03:15:00+10:00,10.7396,14.49,12.67
2021-08-17 03:20:00+10:00,10.739,15.0,7.87
2021-08-17 03:25:00+10:00,10.687,13.69,17.79
2021-08-17 03:30:00+10:00,10.6335,13.5,13.8
2021-08-17 03:35:00+10:00,10.6339,14.99,12.75
2021-08-17 03:40:00+10:00,10.5135,13.69,12.75
2021-08-17 03:45:00+10:00,10.5267,13.5,25.0
2021-08-17 03:50:00+10:00,10.5798,13.1733,11.68
2021-08-17 03:55:00+10:00,10.4207,10.6,25.0
2021-08-17 04:00:00+10:00,10.4229,14.99,25.86
2021-08-17 04:05:00+10:00,10.3712,10.6,7.99
2021-08-17 04:10:00+10:00,21.0611,10.6,11.68
2021-08-17 04:15:00+10:00,27.0342,10.6,13.8
2021-08-17 04:20:00+10:00,20.952,10.6,11.68
2021-08-17 04:25:00+10:00,35.72,10.6,7.99
2021-08-17 04:30:00+10:00,10.4579,10.6,11.68
2021-08-17 04:35:00+10:00,10.4769,10.6,12.67
2021-08-17 04:40:00+10:00,43.2768,10.6,11.68
2021-08-17 04:45:00+10:00,42.4736,10.6,11.68
2021-08-17 04:50:00+10:00,47.1222,13.69,9.99
2021-08-17 04:55:00+10:00,44.7062,10.6,18.3536
2021-08-17 05:00:00+10:00,43.8592,10.5,25.22
2021-08-17 05:05:00+10:00,43.3166,10.49,20.68
2021-08-17 05:10:00+10:00,43.3367,10.5,13.0
2021-08-17 05:15:00+10:00,43.308,10.6,9.99
2021-08-17 05:20:00+10:00,48.7799,13.5,13.0
2021-08-17 05:25:00+10:00,45.1715,10.49,15.0
2021-08-17 05:30:00+10:00,33.9276,10.49,20.68
2021-08-17 05:35:00+10:00,35.72,10.6,14.73
2021-08-17 05:40:00+10:00,40.9168,10.6,7.99
2021-08-17 05:45:00+10:00,41.6713,10.49,13.0
2021-08-17 05:50:00+10:00,47.3077,10.49,15.0
2021-08-17 05:55:00+10:00,61.1766,10.5,20.68
2021-08-17 06:00:00+10:00,71.4648,10.79,18.8148
2021-08-17 06:05:00+10:00,78.1878,10.6,17.7378
2021-08-17 06:10:00+10:00,70.44,10.6,18.69
2021-08-17 06:15:00+10:00,76.5793,10.6,24.1228
2021-08-17 06:20:00+10:00,77.9365,10.6,10.98
2021-08-17 06:25:00+10:00,77.7437,10.6,13.206
2021-08-17 06:30:00+10:00,78.4,10.6,13.99
2021-08-17 06:35:00+10:00,79.3195,10.6,13.35
2021-08-17 06:40:00+10:00,88.0,10.6,13.35
2021-08-17 06:45:00+10:00,88.8,10.6,13.35
2021-08-17 06:50:00+10:00,91.5287,10.6,13.99
2021-08-17 06:55:00+10:00,91.4839,10.6,14.73
2021-08-17 07:00:00+10:00,89.0,10.6,18.4
2021-08-17 07:05:00+10:00,117.704,14.0,20.0
2021-08-17 07:10:00+10:00,116.475,10.88,33.73
2021-08-17 07:15:00+10:00,95.9999,20.0,20.0
2021-08-17 07:20:00+10:00,127.437,20.0,23.0
2021-08-17 07:25:00+10:00,99.26,20.9599,23.81
2021-08-17 07:30:00+10:00,91.4439,25.0,22.7001
2021-08-17 07:35:00+10:00,126.038,20.9,33.73
2021-08-17 07:40:00+10:00,128.028,20.9,25.5117
2021-08-17 07:45:00+10:00,100.35,25.0,24.9
2021-08-17 07:50:00+10:00,130.048,27.2447,24.9
2021-08-17 07:55:00+10:00,77.5374,31.8,23.7
2021-08-17 08:00:00+10:00,78.3448,35.0,18.4
2021-08-17 08:05:00+10:00,78.3452,26.1717,13.0
2021-08-17 08:10:00+10:00,78.3478,31.6523,9.99
2021-08-17 08:15:00+10:00,79.5461,25.0,9.85014
2021-08-17 08:20:00+10:00,79.9665,28.6505,9.91682
2021-08-17 08:25:00+10:00,79.5707,31.81,9.09
2021-08-17 08:30:00+10:00,88.1998,31.8,11.7069
2021-08-17 08:35:00+10:00,91.3926,22.95,10.3725
2021-08-17 08:40:00+10:00,88.6017,31.8,7.98
2021-08-17 08:45:00+10:00,88.0,31.8,7.98
2021-08-17 08:50:00+10:00,79.8509,30.1493,7.87
2021-08-17 08:55:00+10:00,78.8902,25.1,7.98
2021-08-17 09:00:00+10:00,88.0,21.36,13.35
2021-08-17 09:05:00+10:00,88.0,21.11,15.0
2021-08-17 09:10:00+10:00,86.5844,23.4156,13.0
2021-08-17 09:15:00+10:00,88.0,37.7351,13.0
2021-08-17 09:20:00+10:00,85.44,32.1989,14.73
2021-08-17 09:25:00+10:00,87.4428,25.1,12.75
2021-08-17 09:30:00+10:00,90.2889,20.9,12.75
2021-08-17 09:35:00+10:00,89.0,18.97,12.75
2021-08-17 09:40:00+10:00,88.0,18.97,12.75
2021-08-17 09:45:00+10:00,88.0,13.97,12.75
2021-08-17 09:50:00+10:00,86.42,15.0,11.68
2021-08-17 09:55:00+10:00,86.42,26.6597,7.98
2021-08-17 10:00:00+10:00,88.0,14.0,7.98
2021-08-17 10:05:00+10:00,87.64,12.6602,8.2603
2021-08-17 10:10:00+10:00,85.5957,10.49,7.98
2021-08-17 10:15:00+10:00,86.42,10.6,7.98
2021-08-17 10:20:00+10:00,86.42,11.46,11.68
2021-08-17 10:25:00+10:00,86.42,11.02,7.98
2021-08-17 10:30:00+10:00,85.44,10.6,7.98
2021-08-17 10:35:00+10:00,86.42,10.6,8.25991
2021-08-17 10:40:00+10:00,87.4257,10.6,7.87
2021-08-17 10:45:00+10:00,86.42,10.6,7.87
2021-08-17 10:50:00+10:00,85.44,10.6,7.87
2021-08-17 10:55:00+10:00,85.44,10.6,7.87
2021-08-17 11:00:00+10:00,86.6025,6.1775,7.87
2021-08-17 11:05:00+10:00,86.42,6.44345,7.87
2021-08-17 11:10:00+10:00,88.0,5.95,10.0
2021-08-17 11:15:00+10:00,88.0,6.94156,7.89
2021-08-17 11:20:00+10:00,88.0,7.68,5.82778
2021-08-17 11:25:00+10:00,86.42,7.68,10.97
2021-08-17 11:30:00+10:00,86.42,10.6,10.97
2021-08-17 11:35:00+10:00,86.42,10.6,7.89
2021-08-17 11:40:00+10:00,86.42,10.49,7.87
2021-08-17 11:45:00+10:00,82.18,10.6,5.73
2021-08-17 11:50:00+10:00,70.44,13.5,11.68
2021-08-17 11:55:00+10:00,70.44,10.6,10.72
2021-08-17 12:00:00+10:00,85.3348,10.5,7.87
2021-08-17 12:05:00+10:00,78.51,10.49,7.98
2021-08-17 12:10:00+10:00,70.44,10.6,9.49971
2021-08-17 12:15:00+10:00,70.19,10.6,7.87
2021-08-17 12:20:00+10:00,70.44,10.6,9.49971
2021-08-17 12:25:00+10:00,70.44,10.6,9.49971
2021-08-17 12:30:00+10:00,70.21,10.6,7.87
2021-08-17 12:35:00+10:00,65.4273,12.93,9.99
2021-08-17 12:40:00+10:00,46.4036,8.0475,7.89
2021-08-17 12:45:00+10:00,41.5733,10.49,14.73
2021-08-17 12:50:00+10:00,55.2961,7.67,9.99
2021-08-17 12:55:00+10:00,36.4104,13.69,11.68
2021-08-17 13:00:00+10:00,55.1072,11.1475,14.73
2021-08-17 13:05:00+10:00,47.5615,10.81,11.68
2021-08-17 13:10:00+10:00,55.9025,11.4375,11.68
2021-08-17 13:15:00+10:00,54.2391,10.78,15.0
2021-08-17 13:20:00+10:00,34.2215,13.69,20.68
2021-08-17 13:25:00+10:00,35.4042,11.915,11.2366
2021-08-17 13:30:00+10:00,34.9729,11.0875,20.68
2021-08-17 13:35:00+10:00,33.3711,10.49,20.68
2021-08-17 13:40:00+10:00,33.3687,10.1153,9.99
2021-08-17 13:45:00+10:00,28.3683,10.6,13.26
2021-08-17 13:50:00+10:00,9.64584,10.6,12.67
2021-08-17 13:55:00+10:00,31.5609,10.49,11.0
2021-08-17 14:00:00+10:00,31.2857,10.6,15.0
2021-08-17 14:05:00+10:00,-10.8918,11.6692,43.1172
2021-08-17 14:10:00+10:00,9.5087,10.49,30.0
2021-08-17 14:15:00+10:00,9.5568,10.6,30.0
2021-08-17 14:20:00+10:00,9.75241,13.69,15.0
2021-08-17 14:25:00+10:00,0.02147,10.49,25.0
2021-08-17 14:30:00+10:00,9.70047,14.0,18.4
2021-08-17 14:35:00+10:00,-7.90219,11.1167,20.68
2021-08-17 14:40:00+10:00,9.70181,14.99,23.9599
2021-08-17 14:45:00+10:00,45.2126,14.99,28.2
2021-08-17 14:50:00+10:00,47.1759,14.99,33.73
2021-08-17 14:55:00+10:00,48.4976,10.78,20.68
2021-08-17 15:00:00+10:00,47.0774,10.78,20.68
2021-08-17 15:05:00+10:00,33.7727,11.92,15.0
2021-08-17 15:10:00+10:00,9.80433,11.28,25.23
2021-08-17 15:15:00+10:00,32.6617,10.78,33.73
2021-08-17 15:20:00+10:00,-11.3882,15.0,33.5844
2021-08-17 15:25:00+10:00,46.4447,11.5,15.4792
2021-08-17 15:30:00+10:00,50.9058,10.88,20.68
2021-08-17 15:35:00+10:00,41.7354,10.78,30.0
2021-08-17 15:40:00+10:00,62.0,10.6,31.09
2021-08-17 15:45:00+10:00,33.2152,10.6,20.68
2021-08-17 15:50:00+10:00,32.199,10.6,37.4317
2021-08-17 15:55:00+10:00,72.7762,10.6,44.3138
2021-08-17 16:00:00+10:00,30.3928,13.5,144.107
2021-08-17 16:05:00+10:00,31.4733,12.29,48.0
2021-08-17 16:10:00+10:00,38.6866,13.2297,43.7299
2021-08-17 16:15:00+10:00,71.9714,11.3,48.0
2021-08-17 16:20:00+10:00,71.9708,10.49,33.81
2021-08-17 16:25:00+10:00,71.9482,7.65,36.3553
2021-08-17 16:30:00+10:00,63.3867,6.1775,33.73
2021-08-17 16:35:00+10:00,70.44,11.3823,61.81
2021-08-17 16:40:00+10:00,69.6595,10.5,43.68
2021-08-17 16:45:00+10:00,85.45,6.14,48.0
2021-08-17 16:50:00+10:00,117.186,10.1301,64.5361
2021-08-17 16:55:00+10:00,115.891,11.25,59.0
2021-08-17 17:00:00+10:00,65.9516,8.96343,53.17
2021-08-17 17:05:00+10:00,68.4964,5.95,50.5701
2021-08-17 17:10:00+10:00,102.983,3.79,67.3
2021-08-17 17:15:00+10:00,93.5808,5.95,43.68
2021-08-17 17:20:00+10:00,102.241,14.0,43.68
2021-08-17 17:25:00+10:00,115.738,3.78,55.2881
2021-08-17 17:30:00+10:00,87.1855,14.0,30.3298
2021-08-17 17:35:00+10:00,100.456,0.07,48.0
2021-08-17 17:40:00+10:00,249.129,10.88,48.0
2021-08-17 17:45:00+10:00,249.445,0.72,95.35
2021-08-17 17:50:00+10:00,265.982,0.0,59.0
2021-08-17 17:55:00+10:00,258.147,0.72,83.146
2021-08-17 18:00:00+10:00,254.821,0.0,105.26
2021-08-17 18:05:00+10:00,264.853,0.72,100.0
2021-08-17 18:10:00+10:00,284.12,0.07,59.0
2021-08-17 18:15:00+10:00,281.42,0.0,36.03
2021-08-17 18:20:00+10:00,284.45,0.72,43.68
2021-08-17 18:25:00+10:00,294.173,5.95,59.0
2021-08-17 18:30:00+10:00,290.475,3.99,100.68
2021-08-17 18:35:00+10:00,298.449,3.99,59.0
2021-08-17 18:40:00+10:00,284.754,0.73,131.786
2021-08-17 18:45:00+10:00,127.494,3.78,60.0
2021-08-17 18:50:00+10:00,120.008,3.78,60.0
2021-08-17 18:55:00+10:00,123.009,5.95,39.0
2021-08-17 19:00:00+10:00,120.247,3.78,39.2272
2021-08-17 19:05:00+10:00,123.216,3.99,33.73
2021-08-17 19:10:00+10:00,121.434,3.7,49.6844
2021-08-17 19:15:00+10:00,116.45,5.95,48.0
2021-08-17 19:20:00+10:00,82.1636,3.7,25.5236
2021-08-17 19:25:00+10:00,120.872,5.95,60.0
2021-08-17 19:30:00+10:00,123.753,0.73,48.0
2021-08-17 19:35:00+10:00,123.026,0.73,47.859
2021-08-17 19:40:00+10:00,91.678,5.95,30.0
2021-08-17 19:45:00+10:00,120.761,13.5,43.68
2021-08-17 19:50:00+10:00,122.456,6.35167,48.0
2021-08-17 19:55:00+10:00,98.215,5.95,33.73
2021-08-17 20:00:00+10:00,125.552,3.7,44.5324
2021-08-17 20:05:00+10:00,127.767,14.0,43.68
2021-08-17 20:10:00+10:00,95.2208,5.95,33.73
2021-08-17 20:15:00+10:00,86.7639,6.20917,30.1239
2021-08-17 20:20:00+10:00,89.8789,5.95,33.73
2021-08-17 20:25:00+10:00,80.3346,2.32456,24.0
2021-08-17 20:30:00+10:00,111.801,5.95,30.0
2021-08-17 20:35:00+10:00,102.433,3.78,26.4333
2021-08-17 20:40:00+10:00,102.352,5.95,30.0
2021-08-17 20:45:00+10:00,89.9099,3.78,29.4599
2021-08-17 20:50:00+10:00,88.0,5.95,25.0
2021-08-17 20:55:00+10:00,88.0,5.95,27.55
2021-08-17 21:00:00+10:00,125.182,5.95,41.1798
2021-08-17 21:05:00+10:00,124.526,3.7,39.8055
2021-08-17 21:10:00+10:00,123.883,3.7,33.73
